timestamp,capteur_id,valeur,unite,batiment
2024-01-06 13:00:00,PRESSURE_001,15.154448004234638,°C,BAT_C
2024-01-06 14:00:00,TEMP_002,31.444335605984435,°C,BAT_B
2024-01-06 15:00:00,HUM_001,26.91736301669447,°C,BAT_B
2024-01-06 16:00:00,TEMP_001,17.864575544641426,°C,BAT_C
2024-01-06 17:00:00,HUM_001,20.883476030147182,°C,BAT_A
2024-01-06 18:00:00,PRESSURE_001,28.45918371876966,°C,BAT_B
2024-01-06 19:00:00,HUM_001,13.873390371395411,°C,BAT_B
2024-01-06 20:00:00,TEMP_002,29.88219028084075,°C,BAT_C
2024-01-06 21:00:00,TEMP_002,23.815339834426428,°C,BAT_C
2024-01-06 22:00:00,HUM_001,24.37564537337714,°C,BAT_B
2024-01-06 23:00:00,HUM_001,21.197576343569253,°C,BAT_C
2024-01-07 00:00:00,PRESSURE_001,24.204273737311794,°C,BAT_C
2024-01-07 01:00:00,TEMP_001,31.78983603459047,°C,BAT_A
2024-01-07 02:00:00,PRESSURE_001,22.550890963854936,°C,BAT_C
2024-01-07 03:00:00,TEMP_002,18.566386294406065,°C,BAT_C
2024-01-07 04:00:00,PRESSURE_001,19.385529340835475,°C,BAT_A
2024-01-07 05:00:00,TEMP_002,27.22157479593077,°C,BAT_A
2024-01-07 06:00:00,TEMP_001,23.390871915471614,°C,BAT_A
2024-01-07 07:00:00,TEMP_002,23.18142071128908,°C,BAT_A
2024-01-07 08:00:00,TEMP_001,19.2552298771525,°C,BAT_B
2024-01-07 09:00:00,TEMP_002,29.06527616684382,°C,BAT_C
2024-01-07 10:00:00,HUM_001,22.652815505686593,°C,BAT_C
2024-01-07 11:00:00,HUM_001,17.96568087352265,°C,BAT_A
2024-01-07 12:00:00,PRESSURE_001,13.250877503350752,°C,BAT_A
2024-01-07 13:00:00,PRESSURE_001,15.877389281685641,°C,BAT_C
2024-01-07 14:00:00,TEMP_001,24.0379673064489,°C,BAT_B
2024-01-07 15:00:00,TEMP_002,17.596360507517872,°C,BAT_C
2024-01-07 16:00:00,TEMP_002,11.84520563916401,°C,BAT_C
2024-01-07 17:00:00,TEMP_002,17.795718347284158,°C,BAT_B
2024-01-07 18:00:00,TEMP_001,21.261319588373617,°C,BAT_C
2024-01-07 19:00:00,PRESSURE_001,24.96091588615995,°C,BAT_C
2024-01-07 20:00:00,TEMP_002,9.337227374924025,°C,BAT_C
2024-01-07 21:00:00,TEMP_002,21.745662969189045,°C,BAT_B
2024-01-07 22:00:00,PRESSURE_001,26.500179499156005,°C,BAT_B
2024-01-07 23:00:00,TEMP_001,17.661359127643085,°C,BAT_B
2024-01-08 00:00:00,HUM_001,19.11520161209078,°C,BAT_C
2024-01-08 01:00:00,PRESSURE_001,23.004361122158805,°C,BAT_B
2024-01-08 02:00:00,TEMP_002,17.03842892770847,°C,BAT_C
2024-01-08 03:00:00,HUM_001,17.426886444002314,°C,BAT_C
2024-01-08 04:00:00,TEMP_001,21.41899859100414,°C,BAT_A
2024-01-08 05:00:00,TEMP_002,22.884861546748883,°C,BAT_A
2024-01-08 06:00:00,TEMP_001,24.874303874190073,°C,BAT_A
2024-01-08 07:00:00,HUM_001,22.08104371351012,°C,BAT_B
2024-01-08 08:00:00,TEMP_001,22.01343264919805,°C,BAT_C
2024-01-08 09:00:00,PRESSURE_001,23.246935407458484,°C,BAT_C
2024-01-08 10:00:00,TEMP_001,17.630054780818053,°C,BAT_B
2024-01-08 11:00:00,PRESSURE_001,11.512203647645856,°C,BAT_A
2024-01-08 12:00:00,PRESSURE_001,17.491335195146235,°C,BAT_B
2024-01-08 13:00:00,HUM_001,19.56685986515501,°C,BAT_B
2024-01-08 14:00:00,TEMP_001,17.9078487271173,°C,BAT_A
2024-01-08 15:00:00,HUM_001,16.30985456117653,°C,BAT_C
2024-01-08 16:00:00,TEMP_002,27.31296169258833,°C,BAT_A
2024-01-08 17:00:00,TEMP_001,17.844799329997997,°C,BAT_A
2024-01-08 18:00:00,TEMP_001,20.16290512685247,°C,BAT_A
2024-01-08 19:00:00,PRESSURE_001,24.87636297409096,°C,BAT_A
2024-01-08 20:00:00,TEMP_001,24.196754203001955,°C,BAT_A
2024-01-08 21:00:00,TEMP_001,18.35923909402193,°C,BAT_A
2024-01-08 22:00:00,PRESSURE_001,17.557351871982497,°C,BAT_B
2024-01-08 23:00:00,TEMP_001,21.66447148533151,°C,BAT_B
2024-01-09 00:00:00,TEMP_001,18.53579723144035,°C,BAT_C
2024-01-09 01:00:00,TEMP_002,21.34549067296128,°C,BAT_A
2024-01-09 02:00:00,TEMP_001,17.691751874686165,°C,BAT_B
2024-01-09 03:00:00,TEMP_001,24.079019866669306,°C,BAT_A
2024-01-09 04:00:00,TEMP_001,14.934361254626069,°C,BAT_A
2024-01-09 05:00:00,HUM_001,20.932405770619464,°C,BAT_C
2024-01-09 06:00:00,PRESSURE_001,23.45715308813265,°C,BAT_A
2024-01-09 07:00:00,HUM_001,23.464100659024552,°C,BAT_B
2024-01-09 08:00:00,TEMP_002,34.08916129082263,°C,BAT_A
2024-01-09 09:00:00,TEMP_002,20.853196404261425,°C,BAT_A
2024-01-09 10:00:00,TEMP_001,22.720731896336815,°C,BAT_B
2024-01-09 11:00:00,HUM_001,21.534665181037916,°C,BAT_B
2024-01-09 12:00:00,HUM_001,31.526007778478593,°C,BAT_A
2024-01-09 13:00:00,TEMP_002,27.036769363866657,°C,BAT_C
2024-01-09 14:00:00,HUM_001,31.657331731263685,°C,BAT_C
2024-01-09 15:00:00,HUM_001,19.122940048363386,°C,BAT_A
2024-01-09 16:00:00,TEMP_001,22.82694802486659,°C,BAT_C
2024-01-09 17:00:00,PRESSURE_001,22.256200107472985,°C,BAT_C
2024-01-09 18:00:00,HUM_001,16.242180212980863,°C,BAT_B
2024-01-09 19:00:00,TEMP_001,23.71956454143137,°C,BAT_A
2024-01-09 20:00:00,TEMP_001,17.057986734998167,°C,BAT_B
2024-01-09 21:00:00,TEMP_002,27.26968197033573,°C,BAT_A
2024-01-09 22:00:00,HUM_001,20.954529216084428,°C,BAT_A
2024-01-09 23:00:00,PRESSURE_001,14.396158925080632,°C,BAT_A
2024-01-10 00:00:00,TEMP_002,19.201313788424233,°C,BAT_A
2024-01-10 01:00:00,PRESSURE_001,22.235055030206595,°C,BAT_B
2024-01-10 02:00:00,TEMP_002,30.73060172504647,°C,BAT_B
2024-01-10 03:00:00,TEMP_001,26.337769432507557,°C,BAT_C
2024-01-10 04:00:00,PRESSURE_001,22.46327210534594,°C,BAT_B
2024-01-10 05:00:00,TEMP_002,26.380653942602137,°C,BAT_A
2024-01-10 06:00:00,PRESSURE_001,22.859042997639822,°C,BAT_B
2024-01-10 07:00:00,TEMP_002,17.550739571962236,°C,BAT_A
2024-01-10 08:00:00,HUM_001,24.06516668315345,°C,BAT_C
2024-01-10 09:00:00,TEMP_001,26.301561224735902,°C,BAT_B
2024-01-10 10:00:00,PRESSURE_001,37.25377467361528,°C,BAT_C
2024-01-10 11:00:00,PRESSURE_001,23.482758059109965,°C,BAT_A
2024-01-10 12:00:00,TEMP_002,19.59078596563837,°C,BAT_C
2024-01-10 13:00:00,PRESSURE_001,26.653932582637047,°C,BAT_B
2024-01-10 14:00:00,TEMP_002,25.449233313090325,°C,BAT_C
2024-01-10 15:00:00,TEMP_001,29.906331336933988,°C,BAT_B
2024-01-10 16:00:00,HUM_001,25.751835642026478,°C,BAT_C
2024-01-10 17:00:00,PRESSURE_001,13.452661098975828,°C,BAT_A
2024-01-10 18:00:00,TEMP_002,21.695875020077636,°C,BAT_C
2024-01-10 19:00:00,TEMP_002,28.442872201643723,°C,BAT_B
2024-01-10 20:00:00,HUM_001,30.548958792315396,°C,BAT_A
2024-01-10 21:00:00,TEMP_002,17.843330431209647,°C,BAT_C
2024-01-10 22:00:00,HUM_001,20.91987915532839,°C,BAT_C
2024-01-10 23:00:00,HUM_001,25.275843335842453,°C,BAT_C
2024-01-11 00:00:00,HUM_001,19.955448093816372,°C,BAT_A
2024-01-11 01:00:00,TEMP_002,20.713652220643585,°C,BAT_B
2024-01-11 02:00:00,TEMP_002,26.55084310552358,°C,BAT_C
2024-01-11 03:00:00,PRESSURE_001,27.070654767134005,°C,BAT_C
2024-01-11 04:00:00,HUM_001,27.710595514101154,°C,BAT_A
2024-01-11 05:00:00,PRESSURE_001,24.52389445760017,°C,BAT_C
2024-01-11 06:00:00,HUM_001,16.953314633371807,°C,BAT_C
2024-01-11 07:00:00,HUM_001,21.314147101937273,°C,BAT_B
2024-01-11 08:00:00,PRESSURE_001,17.073576692362906,°C,BAT_A
2024-01-11 09:00:00,TEMP_002,19.459832356117904,°C,BAT_A
2024-01-11 10:00:00,TEMP_002,24.87612660114096,°C,BAT_B
2024-01-11 11:00:00,HUM_001,22.829425437524883,°C,BAT_C
2024-01-11 12:00:00,PRESSURE_001,33.05019101451106,°C,BAT_B
2024-01-11 13:00:00,PRESSURE_001,23.31786847130008,°C,BAT_B
2024-01-11 14:00:00,HUM_001,24.045361152002165,°C,BAT_B
2024-01-11 15:00:00,TEMP_001,21.862077014929916,°C,BAT_A
2024-01-11 16:00:00,TEMP_001,25.856411094523875,°C,BAT_C
2024-01-11 17:00:00,PRESSURE_001,30.331594007464833,°C,BAT_B
2024-01-11 18:00:00,HUM_001,22.84852637968038,°C,BAT_A
2024-01-11 19:00:00,PRESSURE_001,29.62066722570056,°C,BAT_C
2024-01-11 20:00:00,TEMP_002,21.508847361142404,°C,BAT_B
2024-01-11 21:00:00,HUM_001,27.383962828957333,°C,BAT_C
2024-01-11 22:00:00,HUM_001,21.606620001339426,°C,BAT_C
2024-01-11 23:00:00,PRESSURE_001,21.484471266115637,°C,BAT_B
2024-01-12 00:00:00,PRESSURE_001,11.888552142768294,°C,BAT_B
2024-01-12 01:00:00,TEMP_002,12.9955564303303,°C,BAT_C
2024-01-12 02:00:00,PRESSURE_001,21.394232967967127,°C,BAT_B
2024-01-12 03:00:00,TEMP_002,25.767447357091,°C,BAT_A
2024-01-12 04:00:00,HUM_001,21.785970390877257,°C,BAT_C
2024-01-12 05:00:00,PRESSURE_001,17.781004928594104,°C,BAT_C
2024-01-12 06:00:00,PRESSURE_001,17.20136160849412,°C,BAT_A
2024-01-12 07:00:00,PRESSURE_001,25.76406888499561,°C,BAT_A
2024-01-12 08:00:00,HUM_001,16.889844420166497,°C,BAT_B
2024-01-12 09:00:00,TEMP_002,26.17705817391809,°C,BAT_A
2024-01-12 10:00:00,PRESSURE_001,25.48225820564675,°C,BAT_B
2024-01-12 11:00:00,HUM_001,29.488742932665204,°C,BAT_B
2024-01-12 12:00:00,TEMP_001,34.306473924567,°C,BAT_B
2024-01-12 13:00:00,TEMP_001,20.744337842032284,°C,BAT_C
2024-01-12 14:00:00,PRESSURE_001,21.42852475253729,°C,BAT_A
2024-01-12 15:00:00,PRESSURE_001,29.227484598457497,°C,BAT_B
2024-01-12 16:00:00,TEMP_001,21.771203257860368,°C,BAT_B
2024-01-12 17:00:00,TEMP_001,14.190668440631548,°C,BAT_B
2024-01-12 18:00:00,TEMP_002,18.160903322334025,°C,BAT_B
2024-01-12 19:00:00,TEMP_001,23.93611618058949,°C,BAT_C
2024-01-12 20:00:00,TEMP_001,15.935412275742369,°C,BAT_A
2024-01-12 21:00:00,TEMP_001,32.093569797940795,°C,BAT_C
2024-01-12 22:00:00,TEMP_002,28.504604726616186,°C,BAT_B
2024-01-12 23:00:00,HUM_001,17.34673983483815,°C,BAT_A
2024-01-13 00:00:00,TEMP_002,17.743433637804223,°C,BAT_A
2024-01-13 01:00:00,TEMP_002,22.682921123400988,°C,BAT_B
2024-01-13 02:00:00,TEMP_002,19.878727882863046,°C,BAT_A
2024-01-13 03:00:00,TEMP_001,21.48639479515457,°C,BAT_A
2024-01-13 04:00:00,TEMP_002,25.403207564862285,°C,BAT_B
2024-01-13 05:00:00,PRESSURE_001,21.02291600962003,°C,BAT_A
2024-01-13 06:00:00,PRESSURE_001,29.13640818636369,°C,BAT_A
2024-01-13 07:00:00,TEMP_001,26.33421819240327,°C,BAT_C
2024-01-13 08:00:00,HUM_001,27.110611927379928,°C,BAT_B
2024-01-13 09:00:00,HUM_001,16.232456048907736,°C,BAT_C
2024-01-13 10:00:00,TEMP_001,14.836994126833318,°C,BAT_C
2024-01-13 11:00:00,PRESSURE_001,21.907274088942685,°C,BAT_A
2024-01-13 12:00:00,TEMP_001,30.954277906880368,°C,BAT_B
2024-01-13 13:00:00,PRESSURE_001,28.078804441121644,°C,BAT_A
2024-01-13 14:00:00,PRESSURE_001,25.724190955274466,°C,BAT_B
2024-01-13 15:00:00,PRESSURE_001,28.23264933251374,°C,BAT_C
2024-01-13 16:00:00,PRESSURE_001,16.45678967717939,°C,BAT_B
2024-01-13 17:00:00,HUM_001,14.797137192587858,°C,BAT_A
2024-01-13 18:00:00,TEMP_002,28.50168089606205,°C,BAT_C
2024-01-13 19:00:00,TEMP_002,18.96288671056656,°C,BAT_A
2024-01-13 20:00:00,PRESSURE_001,17.992244943483804,°C,BAT_A
2024-01-13 21:00:00,TEMP_002,25.04397507909777,°C,BAT_A
2024-01-13 22:00:00,TEMP_002,20.761926882014784,°C,BAT_A
2024-01-13 23:00:00,TEMP_002,21.390510944445833,°C,BAT_A
2024-01-14 00:00:00,HUM_001,23.708579620286315,°C,BAT_C
2024-01-14 01:00:00,HUM_001,22.873659043639183,°C,BAT_C
2024-01-14 02:00:00,TEMP_002,13.866591455922327,°C,BAT_B
2024-01-14 03:00:00,HUM_001,19.655285410761678,°C,BAT_B
2024-01-14 04:00:00,TEMP_001,25.622287063325413,°C,BAT_B
2024-01-14 05:00:00,TEMP_002,18.566966301083063,°C,BAT_A
2024-01-14 06:00:00,TEMP_001,20.390334349199378,°C,BAT_C
2024-01-14 07:00:00,TEMP_002,20.548280199517194,°C,BAT_B
2024-01-14 08:00:00,PRESSURE_001,9.241131090346382,°C,BAT_C
2024-01-14 09:00:00,PRESSURE_001,22.507996547960747,°C,BAT_A
2024-01-14 10:00:00,PRESSURE_001,18.94487324068634,°C,BAT_C
2024-01-14 11:00:00,TEMP_002,24.928767194832428,°C,BAT_B
2024-01-14 12:00:00,PRESSURE_001,23.297927504885823,°C,BAT_B
2024-01-14 13:00:00,HUM_001,18.026149863177658,°C,BAT_C
2024-01-14 14:00:00,PRESSURE_001,24.335875998281548,°C,BAT_B
2024-01-14 15:00:00,TEMP_002,19.57259874879757,°C,BAT_C
2024-01-14 16:00:00,PRESSURE_001,18.562803064988152,°C,BAT_B
2024-01-14 17:00:00,HUM_001,14.693037811044992,°C,BAT_C
2024-01-14 18:00:00,TEMP_001,24.193843595908778,°C,BAT_C
2024-01-14 19:00:00,HUM_001,21.24273898268563,°C,BAT_C
2024-01-14 20:00:00,TEMP_002,19.422729822600765,°C,BAT_A
2024-01-14 21:00:00,TEMP_002,14.171232411474994,°C,BAT_B
2024-01-14 22:00:00,TEMP_001,27.496994105878066,°C,BAT_C
2024-01-14 23:00:00,TEMP_002,20.587933158651403,°C,BAT_B
2024-01-15 00:00:00,TEMP_001,23.70243068888428,°C,BAT_C
2024-01-15 01:00:00,HUM_001,23.527255686078895,°C,BAT_C
2024-01-15 02:00:00,PRESSURE_001,15.135476884097798,°C,BAT_A
2024-01-15 03:00:00,TEMP_001,25.437307524987027,°C,BAT_C
2024-01-15 04:00:00,TEMP_002,20.725365942813887,°C,BAT_A
2024-01-15 05:00:00,TEMP_002,20.98730902545899,°C,BAT_A
2024-01-15 06:00:00,HUM_001,12.296342934063617,°C,BAT_A
2024-01-15 07:00:00,TEMP_001,28.13360936703945,°C,BAT_C
2024-01-15 08:00:00,TEMP_001,22.514501899271398,°C,BAT_A
2024-01-15 09:00:00,TEMP_001,20.920842936963957,°C,BAT_C
2024-01-15 10:00:00,PRESSURE_001,18.52682096468012,°C,BAT_A
2024-01-15 11:00:00,PRESSURE_001,21.707868307742956,°C,BAT_A
2024-01-15 12:00:00,TEMP_002,25.19178529377443,°C,BAT_A
2024-01-15 13:00:00,PRESSURE_001,21.589788550667322,°C,BAT_A
2024-01-15 14:00:00,PRESSURE_001,24.357637607245824,°C,BAT_B
2024-01-15 15:00:00,TEMP_001,16.529921293763824,°C,BAT_A
2024-01-15 16:00:00,TEMP_002,12.83838052755902,°C,BAT_B
2024-01-15 17:00:00,TEMP_001,18.10240376351215,°C,BAT_B
2024-01-15 18:00:00,TEMP_002,20.202637803242204,°C,BAT_C
2024-01-15 19:00:00,PRESSURE_001,16.806773160950392,°C,BAT_A
2024-01-15 20:00:00,PRESSURE_001,21.637381980481134,°C,BAT_B
2024-01-15 21:00:00,HUM_001,20.65622847054328,°C,BAT_B
2024-01-15 22:00:00,HUM_001,12.572249684034812,°C,BAT_C
2024-01-15 23:00:00,PRESSURE_001,25.694651018130518,°C,BAT_C
2024-01-16 00:00:00,HUM_001,20.86657965157792,°C,BAT_C
2024-01-16 01:00:00,TEMP_001,16.22945530816922,°C,BAT_B
2024-01-16 02:00:00,TEMP_002,14.402023857880833,°C,BAT_B
2024-01-16 03:00:00,TEMP_001,33.39573760459365,°C,BAT_B
2024-01-16 04:00:00,TEMP_001,19.541644381594583,°C,BAT_C
2024-01-16 05:00:00,HUM_001,11.344301414588776,°C,BAT_B
2024-01-16 06:00:00,TEMP_001,14.713247293059544,°C,BAT_B
2024-01-16 07:00:00,HUM_001,22.39931249190533,°C,BAT_A
2024-01-16 08:00:00,PRESSURE_001,18.301103478991987,°C,BAT_C
2024-01-16 09:00:00,TEMP_002,20.765402354083665,°C,BAT_C
2024-01-16 10:00:00,TEMP_001,21.7776175742709,°C,BAT_B
2024-01-16 11:00:00,PRESSURE_001,21.83055611663783,°C,BAT_B
2024-01-16 12:00:00,HUM_001,21.80388196036665,°C,BAT_A
2024-01-16 13:00:00,HUM_001,21.109576220700532,°C,BAT_B
